tickets,own_snow,own_rain,own_mat5_10,own_mat5_15,own_mat5_20,own_mat5_25,own_mat5_30,own_mat5_35,own_mat5_40,own_mat5_45,own_mat5_50,own_mat5_55,own_mat5_60,own_mat5_65,own_mat5_70,own_mat5_75,own_mat5_80,own_mat5_85,own_mat5_90,own_mat5_95,own_prec_0,own_prec_1,own_prec_2,own_prec_3,own_prec_4,own_prec_5,own_cloud_0,own_cloud_1,own_cloud_2,own_cloud_3,own_cloud_4,own_cloud_5,own_cloud_6,own_cloud_7,own_cloud_8,own_mat_la,own_mat_la_cens,own_mat10_10,own_mat10_20,own_mat10_30,own_mat10_40,own_mat10_50,own_mat10_60,own_mat10_70,own_mat10_80,own_mat10_90,own_snow_5,own_snow_6,own_snow_0,own_rain_5,own_rain_6,own_rain_0,own_mat5_10_5,own_mat5_10_6,own_mat5_10_0,own_mat5_15_5,own_mat5_15_6,own_mat5_15_0,own_mat5_20_5,own_mat5_20_6,own_mat5_20_0,own_mat5_25_5,own_mat5_25_6,own_mat5_25_0,own_mat5_30_5,own_mat5_30_6,own_mat5_30_0,own_mat5_35_5,own_mat5_35_6,own_mat5_35_0,own_mat5_40_5,own_mat5_40_6,own_mat5_40_0,own_mat5_45_5,own_mat5_45_6,own_mat5_45_0,own_mat5_50_5,own_mat5_50_6,own_mat5_50_0,own_mat5_55_5,own_mat5_55_6,own_mat5_55_0,own_mat5_60_5,own_mat5_60_6,own_mat5_60_0,own_mat5_65_5,own_mat5_65_6,own_mat5_65_0,own_mat5_70_5,own_mat5_70_6,own_mat5_70_0,own_mat5_75_5,own_mat5_75_6,own_mat5_75_0,own_mat5_80_5,own_mat5_80_6,own_mat5_80_0,own_mat5_85_5,own_mat5_85_6,own_mat5_85_0,own_mat5_90_5,own_mat5_90_6,own_mat5_90_0,own_mat5_95_5,own_mat5_95_6,own_mat5_95_0,own_prec_0_5,own_prec_0_6,own_prec_0_0,own_prec_1_5,own_prec_1_6,own_prec_1_0,own_prec_2_5,own_prec_2_6,own_prec_2_0,own_prec_3_5,own_prec_3_6,own_prec_3_0,own_prec_4_5,own_prec_4_6,own_prec_4_0,own_prec_5_5,own_prec_5_6,own_prec_5_0,own_cloud_0_5,own_cloud_0_6,own_cloud_0_0,own_cloud_1_5,own_cloud_1_6,own_cloud_1_0,own_cloud_2_5,own_cloud_2_6,own_cloud_2_0,own_cloud_3_5,own_cloud_3_6,own_cloud_3_0,own_cloud_4_5,own_cloud_4_6,own_cloud_4_0,own_cloud_5_5,own_cloud_5_6,own_cloud_5_0,own_cloud_6_5,own_cloud_6_6,own_cloud_6_0,own_cloud_7_5,own_cloud_7_6,own_cloud_7_0,own_cloud_8_5,own_cloud_8_6,own_cloud_8_0,own_mat_la_5,own_mat_la_6,own_mat_la_0,own_mat_la_cens_5,own_mat_la_cens_6,own_mat_la_cens_0,own_mat10_10_5,own_mat10_10_6,own_mat10_10_0,own_mat10_20_5,own_mat10_20_6,own_mat10_20_0,own_mat10_30_5,own_mat10_30_6,own_mat10_30_0,own_mat10_40_5,own_mat10_40_6,own_mat10_40_0,own_mat10_50_5,own_mat10_50_6,own_mat10_50_0,own_mat10_60_5,own_mat10_60_6,own_mat10_60_0,own_mat10_70_5,own_mat10_70_6,own_mat10_70_0,own_mat10_80_5,own_mat10_80_6,own_mat10_80_0,own_mat10_90_5,own_mat10_90_6,own_mat10_90_0,ww1,ww2,ww3,ww4,ww5,ww6,ww7,ww8,ww9,ww10,ww11,ww12,ww13,ww14,ww15,ww16,ww17,ww18,ww19,ww20,ww21,ww22,ww23,ww24,ww25,ww26,ww27,ww28,ww29,ww30,ww31,ww32,ww33,ww34,ww35,ww36,ww37,ww38,ww39,ww40,ww41,ww42,ww43,ww44,ww45,ww46,ww47,ww48,ww49,ww50,ww51,ww52,yy1,yy2,yy3,yy4,yy5,yy6,yy7,yy8,yy9,yy10,yy11,hhmlk,hhpres,hhmem,hhlabor,hhcolum,hhthankwed,hhthankthur,hhthankwkend,hhchristmas2023,hhchristmas24,hhchristmas25,hhchristmas2630,hhnewyear31,hhnewyear1,hhnewyear23,hhvet,hhjuly4,hhdayoff,hhvalen,hhstpat,hhwkdchrispre,hhwkdchris,hhwkdchrispost,hhwkdnewyr,hhwkdnewyrpost,hhwkdvet,hhwkdjul4,hhwkdother,hheaster,hheastersat,hheasterfri,hhhallow,hhcinco,hhmother,hhsuperbowl,hmmlk,hp2mmlk,hp3mmlk,hpmlk,hmpres,hp2mpres,hp3mpres,hppres,hmmem,hp2mmem,hp3mmem,hpmem,hmlabor,hp2mlabor,hp3mlabor,hplabor,hmcolum,hp2mcolum,hp3mcolum,hpcolum,hmjuly4fed,hp2mjuly4fed,hp3mjuly4fed,hpjuly4fed,dow_1,dow_2,dow_3,opening_wkend_group
3.099334,.3109563,.0014777,.0548871,.1617057,.2391809,.0797973,.0582647,.03441,.0529871,.0683977,.1036521,.0434874,.012244,.0103441,.0411653,.0392654,.0002111,0,0,0,1,0,0,0,0,0,.2993456,.1697277,.0928858,.0958412,.1023855,.1133629,.0789529,.0194216,.0280768,1898.949,72.68419,.2165928,.3189783,.0926747,.1213848,.1471395,.0225881,.0804306,.0002111,0,.3232003,.3109563,.2706354,.0432763,.0014777,.0143551,.0232214,.0548871,.0183661,.1361621,.1617057,.0618535,.1752164,.2391809,.1089297,.19886,.0797973,.2016044,.0544649,.0582647,.0726198,.0759975,.03441,.0580536,.073042,.0529871,.0662867,.0618535,.0683977,.0880304,.0335655,.1036521,.0582647,.0335655,.0434874,.0540426,.0158328,.012244,.1133629,.0177327,.0103441,.0504539,.0443319,.0411653,.0411653,.0257547,.0392654,.0069664,.030399,.0002111,0,0,0,0,0,0,0,0,0,0,.9993667,1,1,.0006333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2436141,.2993456,.2670467,.1228626,.1697277,.0789529,.1009078,.0928858,.0968968,.147984,.0958413,.1661389,.1310956,.1023855,.0863416,.1180072,.1133629,.0618535,.0713532,.0789529,.1036521,.0428541,.0194216,.0736753,.0213215,.0280768,.0654423,1794.113,1898.949,1423.704,41.23222,72.68419,72.67744,.1593836,.2165928,.0802196,.3740764,.3189783,.3105341,.1304623,.0926747,.1306734,.1348955,.1213848,.1543171,.0671311,.1471395,.1123074,.0335655,.0225881,.1638168,.0700866,.0804306,.0481317,.030399,.0002111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51
.788926,.2524805,.073042,.0977412,.1648723,.0926747,.1714165,.087186,.0673422,.0671311,.0496095,.0481317,.0455985,.0185772,.0137218,.0164661,.0398987,.0196327,0,0,0,.9769897,.0198438,.0018999,.0012666,0,0,.2301034,.0800084,.0755753,.0977412,.1070298,.0616424,.085286,.152206,.1104074,1937.478,49.7547,.2626135,.2640912,.1545282,.1167406,.0937302,.0322989,.0563648,.0196327,0,.2524805,.1790162,.4146084,.073042,.0949968,.0876082,.0977412,.03441,.1009078,.1648723,.0274435,.0388432,.0926747,.0985856,.0985856,.1714165,.1952713,.117585,.087186,.1201182,.1059742,.0673422,.0901414,.0747308,.0671311,.0990078,.0740975,.0496095,.0857083,.073042,.0481317,.0550982,.0726198,.0455985,.0390543,.0774752,.0185772,.0379987,.0413764,.0137218,.0255436,.0238548,.0164661,.0234326,.0187883,.0398987,.024277,.0143551,.0196327,.0403209,.0576314,0,.0035888,.010133,0,0,0,0,0,0,.9769897,.9814228,.9558793,.0198438,.0166772,.0189994,.0018999,.0012666,.0158328,.0012666,0,.008022,0,.0006333,.0012666,0,0,0,.2301034,.0785307,.1285624,.0800084,.0979523,.0472873,.0755753,.085286,.0667089,.0977412,.1511505,.0990078,.1070298,.0949968,.0928858,.0616424,.1281402,.1004855,.085286,.0924636,.1661389,.152206,.1063965,.1819717,.1104074,.1650834,.1169517,1937.478,1452.562,1525.436,49.7547,59.58413,74.88938,.2626135,.0618535,.1397509,.2640912,.2938569,.2161706,.1545282,.2102597,.1807051,.1167406,.1847161,.1471395,.0937302,.0941524,.150095,.0322989,.0635423,.0652312,.0563648,.0477095,.0331433,.0196327,.0439096,.0677644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52
2.928959,.1735275,.3166561,0,0,0,.0154106,.2149039,.1800718,.0548871,.0766308,.0721976,.0542537,.0920414,.0700866,.1044965,.0485539,.0132996,.0031666,0,0,.9839561,.0154106,.0006333,0,0,0,.1336289,.0519316,.0424319,.0715643,.0595313,.1025966,.0591091,.0816973,.397509,833.0255,89.84653,0,.0154106,.3949757,.1315178,.1264513,.1621279,.1530505,.0164661,0,.2351699,.1735276,.1817606,.2934346,.3166561,.2041376,0,0,0,0,0,0,.0025332,0,0,.0358877,.0154106,.0154106,.1857716,.214904,.1061853,.2600802,.1800718,.1682499,.0586869,.0548871,.1429175,.0335655,.0766308,.0774752,.0888748,.0721976,.058898,.0876082,.0542537,.050665,.0764197,.0920414,.1038632,.0320878,.0700866,.0956301,.0280768,.1044965,.1610724,.0272324,.0485539,.0092886,.0234326,.0132996,.0094997,.0384209,.0031666,.0008444,.020266,0,0,.0010555,0,0,.9653789,.9839561,.9512349,.0168883,.0154106,.0244881,.0031666,.0006333,.0211104,.0023221,0,.0027444,.0014777,0,0,.0107663,0,.0004222,.0939413,.1336289,.2153262,.0339878,.0519316,.0812751,.0331433,.0424319,.0460207,.0529871,.0715643,.0797973,.052776,.0595313,.115685,.1078742,.1025966,.0717754,.0804306,.0591091,.0736753,.127718,.0816973,.1199071,.4171416,.397509,.1965379,947.6833,833.0256,710.9639,97.29217,89.84653,83.22968,0,0,0,.0384209,.0154106,.0154106,.4458518,.3949757,.2744353,.0922525,.1315178,.2203927,.176483,.1264513,.109563,.1085075,.1621279,.1994933,.0553093,.1530505,.170361,.0618535,.0164661,.0103441,.0213215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53
3.054353,.2023231,.3463569,.0259768,.0504752,.0517423,.1421331,.1034847,.0846885,.0745512,.0606125,.0724393,.0654699,.0806758,.0694826,.1072862,.0082365,.0027455,0,0,0,.8439282,.0876452,.0282999,.0040127,.0023231,.0337909,.0859557,.0532207,.0777191,.0772967,.0846885,.1324182,.1406547,.1398099,.2082365,1199.741,86.79198,.076452,.1938754,.1881732,.1351637,.1379092,.1501584,.1155227,.0027455,0,.2023231,.243717,.3127772,.3463569,.3102429,.3410771,.0259768,.0893347,.143189,.0504752,.0658923,.1222809,.0517423,.0777191,.1106653,.1421331,.1438226,.0971489,.1034847,.0870116,.05132,.0846885,.0551214,.0399155,.0745512,.0289335,.067793,.0606125,.0470961,.0658923,.0724393,.0667371,.0559662,.0654699,.0711721,.0538543,.0806758,.1039071,.1087645,.0694826,.0591341,.0304118,.1072862,.0589229,.0181626,.0082365,.03717,.0082365,.0027455,.0078142,.0263992,0,.0002112,0,0,0,0,0,0,0,.8439282,.7913411,.7543823,.0876452,.0988384,.1205913,.0282999,.0335797,.03717,.0040127,.042661,.0340021,.0023231,.0133052,.0171067,.0337909,.0202746,.0367476,.0859556,.067793,.1224921,.0532207,.0483633,.0424498,.0777191,.0597677,.0451954,.0772967,.0449842,.056811,.0846885,.0354805,.0914467,.1324182,.0644139,.0751848,.1406547,.1567054,.1406547,.1398099,.1902851,.0895459,.2082365,.332207,.3362196,1199.741,1453.63,1802.533,86.79198,86.5265,71.60634,.076452,.155227,.2654699,.1938754,.2215417,.2078142,.1881732,.1421331,.0912355,.1351637,.0760296,.1336853,.1379092,.1379092,.1098205,.1501584,.1630412,.1391764,.1155227,.0960929,.0263992,.0027455,.0080253,.0263992,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55
2.139812,.0004293,.2899764,0,0,0,0,0,0,0,0,.0012878,.0055806,.0120197,.176862,.2680833,.1963941,.1931745,.0787723,.0242541,.0435716,.8630607,.0330543,.0390642,.0272591,.0150247,.022537,.2227946,.1010947,.1199828,.1171925,.0916506,.106246,.068255,.1075338,.0652501,74.10753,74.10753,0,0,0,0,.0068684,.1888817,.4644774,.2719468,.0678257,.0004293,0,.0006439,.2899764,.4052372,.4466624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0068684,0,.0012878,.0083709,.0006439,.0055806,.0090148,.004722,.0120197,.0341275,.0270444,.176862,.1779352,.1049581,.2680833,.2414681,.2534879,.1963941,.1010947,.2049796,.1931745,.2060528,.1985405,.0787723,.1350075,.1502468,.0242541,.0274737,.0328397,.0435716,.0525864,.022537,.8630608,.8179867,.8733634,.0330543,.1053874,.0749088,.0390642,.027903,.0300494,.0272591,.0143808,.01481,.0150247,.012449,.0040781,.022537,.0218931,.0027903,.2227946,.1747156,.1414467,.1010947,.1131144,.1045289,.1199828,.1118266,.0579524,.1171925,.0665379,.0935823,.0916506,.0993776,.106246,.106246,.0770552,.1023825,.068255,.0678257,.159047,.1075338,.1077484,.1618373,.0652501,.1817987,.072977,74.10754,96.63876,73.6862,74.10754,96.63876,73.6862,0,0,0,0,0,0,0,0,0,0,.0068684,0,.0068684,.0173857,.005366,.1888817,.2120627,.1320026,.4644774,.3425628,.4584675,.2719468,.3410603,.3487873,.0678257,.0800601,.0553767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85
3.773013,.014796,.1175227,0,0,0,0,0,.0052843,.0262101,.1004016,.1866413,.1498626,.0995561,.0524202,.0917354,.0338195,.0987106,.1158317,.0338195,.005707,.981822,.0097231,.0076094,0,0,.0008455,.3100824,.1912915,.1562038,.0562249,.1270345,.0963855,.0553794,.0046502,.0027478,295.3384,203.7144,0,0,.0052843,.1266117,.3365039,.1519763,.1255548,.2145424,.0395265,.014796,.0298034,.0215599,.1175227,.2908476,.4941873,0,0,0,0,0,0,0,0,0,0,0,0,0,.0019023,.0038047,.0052843,.0054957,.0418516,.0262101,.0202917,.04777,.1004016,.0519975,.0684845,.1866413,.1428873,.118791,.1498626,.2103149,.0991334,.0995561,.1166772,.1957303,.0524202,.1052632,.1528218,.0917354,.1173114,.0682731,.0338195,.0469245,.0359332,.0987106,.0741915,.0217713,.1158317,.0475587,.0581272,.0338195,.0327626,.0718664,.005707,.0264215,.0156415,.981822,.9177764,.8355528,.0097231,.0471359,.0866624,.0076094,.0240964,.034665,0,.0025365,.014796,0,.0004227,.0120482,.0008455,.0080321,.0162756,.3100824,.1325301,.1344325,.1912915,.0845487,.0317058,.1562038,.1872754,.040372,.0562249,.0953287,.0752484,.1270345,.1329529,.0684845,.0963855,.1058973,.1151976,.0553794,.108011,.1050518,.0046502,.0809554,.1471148,.0027478,.0725005,.2823927,295.3384,255.7079,320.4249,203.7144,191.8064,175.9155,0,0,0,0,0,0,.0052843,.007398,.0456563,.1266117,.0722892,.1162545,.3365039,.3532023,.2179243,.1519763,.2219404,.3485521,.1255548,.1642359,.1042063,.2145424,.1217502,.0798985,.0395265,.0591841,.0875079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91
2.978944,.0543226,.0532657,.0048616,.0035933,.0061298,.0196576,.0412175,.038681,.0634115,.0632002,.088142,.1316846,.1485944,.1221729,.1790319,.0847601,.0040161,.0008455,0,0,.9930247,.0027478,.0040161,0,0,.0002114,.4035088,.1562038,.0714437,.0760939,.0661594,.0572818,.0758825,.0739801,.0194462,435.2416,129.3982,.0084549,.0257874,.0798985,.1266117,.2198267,.2707673,.263792,.0048616,0,.0543226,.0951173,.0887762,.0532657,.0870852,.2821814,.0048616,.0120482,.0105686,.0035933,.0046502,.0160643,.0061298,.0179666,.0251532,.0196576,.0418516,.0426971,.0412175,.0414289,.0492496,.038681,.0615092,.0152188,.0634115,.031283,.0498837,.0632002,.0378356,.0424857,.088142,.1092792,.1350666,.1316846,.0777848,.0674276,.1485944,.2215177,.1344325,.1221729,.1238639,.2240541,.1790319,.1253435,.109702,.0847601,.0851828,.0558022,.0040161,.0076094,.0209258,.0008455,.0008455,.0012682,0,0,0,0,0,0,.9930248,.985204,.8222363,.0027478,.0135278,.0756711,.0040161,.0012682,.0515747,0,0,.0228282,0,0,.022194,.0002114,0,.0054957,.4035088,.3062778,.3052209,.1562038,.1116043,.0934263,.0714437,.1001902,.0870852,.0760939,.0665821,.0701754,.0661594,.0549567,.0617206,.0572818,.0839146,.0680617,.0758825,.0680617,.0661594,.0739801,.0798985,.0860283,.0194462,.1285141,.1621222,435.2416,535.9042,555.6022,129.3982,118.755,125.5375,.0084549,.0166984,.0266328,.0257874,.0598182,.0678504,.0798985,.1029381,.0644684,.1266117,.0691186,.0923695,.2198267,.1870641,.2024942,.2707673,.3453815,.3584866,.263792,.2105263,.1655041,.0048616,.0084549,.022194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95
2.178704,.3624706,.3622569,.0004274,.0059842,.0260739,.0891216,.1679846,.1776021,.1743962,.0585595,.0799316,.0403932,.0861295,.0194486,.0399658,.0168839,.0170977,0,0,0,.8085061,.0974567,.0532165,.02757,.0094037,.003847,.0762984,.0397521,.0457363,.0527891,.0540714,.0683907,.1224621,.1558025,.3846976,1117.572,74.30968,.0064116,.1151956,.3455867,.2329558,.1203249,.1055781,.0568498,.0170977,0,.3624706,.2934388,.2141483,.3622569,.2323146,.1696944,.0004274,0,0,.0059842,.0158153,.0029921,.0260739,.0344091,.0243642,.0891216,.1579397,.179953,.1679846,.1564437,.0886942,.1776021,.0976704,.1201111,.1743962,.1006625,.1070742,.0585595,.1399872,.0968156,.0799316,.1017311,.1132721,.0403932,.0346228,.0739474,.0861295,.0914725,.1352853,.0194486,.0523616,.0333405,.0399658,.0061979,.022227,.0168839,.010686,.0010686,.0170977,0,.0008549,0,0,0,0,0,0,0,0,0,.8085061,.9145116,.9510579,.0974567,.0557811,.0386835,.0532165,.0102586,.0059842,.02757,.0021372,.0027784,.0094037,.0100449,0,.003847,.0072665,.001496,.0762984,.077367,.2310323,.0397521,.0457363,.0795042,.0457363,.0476598,.0886942,.0527891,.0765121,.075016,.0540714,.0705279,.1320795,.0683907,.0951058,.1196837,.1224621,.1767472,.0626202,.1558025,.1596495,.0899765,.3846976,.2506946,.1213935,1117.572,1178.248,1062.098,74.30968,102.3548,115.3766,.0064116,.0158153,.0029921,.1151956,.1923488,.2043172,.3455867,.2541141,.2088053,.2329558,.2406497,.2038897,.1203249,.1363539,.1872195,.1055781,.1438342,.1686258,.0568498,.0168839,.0232956,.0170977,0,.0008549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97
3.121791,.0726732,.2161071,.0023374,.0053124,.018912,.0401615,.0308117,.0563111,.0684233,.2360816,.2273693,.1251594,.0941351,.038249,.0512112,.0055249,0,0,0,0,.9428389,.0237994,.0246494,.0042499,.00085,.0036124,.3072673,.1160221,.1115597,.0673608,.0526987,.0871228,.0926477,.0773481,.0879728,698.3079,221.4152,.0076498,.0590735,.0871228,.3045049,.3525287,.1323842,.0567361,0,0,.0943476,.0677858,.0726732,.0488738,.1272843,.2161071,0,.0002125,.0023374,0,.0046749,.0053124,.0038249,.0237994,.018912,.0165746,.0276243,.0401615,.0767106,.0297493,.0308117,.1759456,.0541861,.0563111,.2579685,.1483213,.0684233,.098385,.1848704,.2360816,.1436464,.1899703,.2273693,.1002975,.1187845,.1251594,.0431364,.1087973,.0941351,.0346366,.0318742,.038249,.0316617,.0722482,.0512112,.0138122,.0042499,.0055249,.0027624,.0006375,0,0,0,0,.0006375,0,0,0,0,0,.981088,.9468763,.9428389,.0152996,.0363366,.0237994,.0006375,.0099872,.0246494,.0029749,.0036124,.0042499,0,.0031874,.00085,0,0,.0036124,.2647684,.4878878,.3072673,.1049724,.0832979,.1160221,.1328092,.081173,.1115597,.140459,.0444114,.0673608,.1177221,.0424989,.0526987,.0849979,.0225244,.0871228,.0433489,.0499362,.0926477,.0645984,.0758606,.0773481,.0463238,.1124097,.0879728,873.0723,690.3931,698.3079,128.6638,183.2983,221.4152,0,.0048874,.0076498,.0203995,.0514237,.0590735,.2526562,.0839354,.0871228,.3563536,.3331917,.3045049,.2439439,.3087548,.3525287,.0777731,.1406715,.1323842,.0454739,.0764981,.0567361,.0027624,.0006375,0,.0006375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100
3.496198,.3688245,.2468058,.0379046,.0319421,.0528109,.1771721,.0877342,.1073254,.153109,.0922061,.0615417,.0383305,.0374787,.0692078,.036201,.0048978,.012138,0,0,0,.9970187,.0023424,.0006388,0,0,0,.1482112,.0647359,.0506814,.0536627,.0985945,.1056218,.1275554,.1497019,.2012351,1358.175,64.3799,.0698467,.229983,.1950596,.2453152,.0998722,.1066865,.0410988,.012138,0,.4386712,.3688245,.1861158,.5095826,.2468058,.0317291,.0089438,.0379046,.0027683,.0127768,.0319421,.0306644,.0481261,.0528109,.0768739,.1437394,.1771721,.274276,.1343697,.0877342,.1143526,.1697189,.1073254,.076661,.0983816,.153109,.1056218,.0694208,.0922061,.096891,.0828365,.0615417,.0276831,.0391823,.0383305,.0713373,.0417376,.0374787,.0325809,.0851789,.0692078,.0790034,.0215077,.036201,.0112862,.0036201,.0048978,0,.04046,.012138,0,0,0,0,0,0,0,0,0,0,.6748297,.9970188,.9980835,.0694208,.0023424,.0019165,.0176746,.0006388,0,.0332198,0,0,.0400341,0,0,.1648211,0,0,.0598382,.1482112,.2623509,.0338586,.0647359,.177385,.0651618,.0506814,.1026405,.0278961,.0536627,.0864566,.0430153,.0985945,.0922061,.0600511,.1056218,.1058348,.0532368,.1275554,.0777257,.1281942,.1497019,.0596252,.5287479,.2012351,.0357751,1214.336,1358.175,1446.437,73.26831,64.3799,59.81239,.0217206,.0698467,.0334327,.1918654,.229983,.3511499,.3040886,.1950596,.1910136,.1678024,.2453152,.2025128,.1220187,.0998722,.0990204,.1269165,.1066865,.1115843,.0251278,.0410988,.0112862,.04046,.012138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106
