tickets_wk1d_r,tickets_ratedgpg_wk1d_r,tickets_adult_wk1d_r,tickets_p33_highbudget_wk1d_r,tickets_p33_lowbudget_wk1d_r,tickets_p33_hr1000_wk1d_r,tickets_p33_lr1000_wk1d_r,tickets_pt_wk1d_r,tickets_pot_wk1d_r,res_own_snow,res_own_rain,res_own_mat5_10,res_own_mat5_15,res_own_mat5_20,res_own_mat5_25,res_own_mat5_30,res_own_mat5_35,res_own_mat5_40,res_own_mat5_45,res_own_mat5_50,res_own_mat5_55,res_own_mat5_60,res_own_mat5_65,res_own_mat5_70,res_own_mat5_75,res_own_mat5_80,res_own_mat5_85,res_own_mat5_90,res_own_mat5_95,res_own_prec_0,res_own_prec_1,res_own_prec_2,res_own_prec_3,res_own_prec_4,res_own_prec_5,res_own_cloud_0,res_own_cloud_1,res_own_cloud_2,res_own_cloud_3,res_own_cloud_4,res_own_cloud_5,res_own_cloud_6,res_own_cloud_7,res_own_cloud_8,res_own_mat_la,res_own_mat_la_cens,res_own_mat10_10,res_own_mat10_20,res_own_mat10_30,res_own_mat10_40,res_own_mat10_50,res_own_mat10_60,res_own_mat10_70,res_own_mat10_80,res_own_mat10_90,res_own_snow_5,res_own_snow_6,res_own_snow_0,res_own_rain_5,res_own_rain_6,res_own_rain_0,res_own_mat5_10_5,res_own_mat5_10_6,res_own_mat5_10_0,res_own_mat5_15_5,res_own_mat5_15_6,res_own_mat5_15_0,res_own_mat5_20_5,res_own_mat5_20_6,res_own_mat5_20_0,res_own_mat5_25_5,res_own_mat5_25_6,res_own_mat5_25_0,res_own_mat5_30_5,res_own_mat5_30_6,res_own_mat5_30_0,res_own_mat5_35_5,res_own_mat5_35_6,res_own_mat5_35_0,res_own_mat5_40_5,res_own_mat5_40_6,res_own_mat5_40_0,res_own_mat5_45_5,res_own_mat5_45_6,res_own_mat5_45_0,res_own_mat5_50_5,res_own_mat5_50_6,res_own_mat5_50_0,res_own_mat5_55_5,res_own_mat5_55_6,res_own_mat5_55_0,res_own_mat5_60_5,res_own_mat5_60_6,res_own_mat5_60_0,res_own_mat5_65_5,res_own_mat5_65_6,res_own_mat5_65_0,res_own_mat5_70_5,res_own_mat5_70_6,res_own_mat5_70_0,res_own_mat5_75_5,res_own_mat5_75_6,res_own_mat5_75_0,res_own_mat5_80_5,res_own_mat5_80_6,res_own_mat5_80_0,res_own_mat5_85_5,res_own_mat5_85_6,res_own_mat5_85_0,res_own_mat5_90_5,res_own_mat5_90_6,res_own_mat5_90_0,res_own_mat5_95_5,res_own_mat5_95_6,res_own_mat5_95_0,res_own_prec_0_5,res_own_prec_0_6,res_own_prec_0_0,res_own_prec_1_5,res_own_prec_1_6,res_own_prec_1_0,res_own_prec_2_5,res_own_prec_2_6,res_own_prec_2_0,res_own_prec_3_5,res_own_prec_3_6,res_own_prec_3_0,res_own_prec_4_5,res_own_prec_4_6,res_own_prec_4_0,res_own_prec_5_5,res_own_prec_5_6,res_own_prec_5_0,res_own_cloud_0_5,res_own_cloud_0_6,res_own_cloud_0_0,res_own_cloud_1_5,res_own_cloud_1_6,res_own_cloud_1_0,res_own_cloud_2_5,res_own_cloud_2_6,res_own_cloud_2_0,res_own_cloud_3_5,res_own_cloud_3_6,res_own_cloud_3_0,res_own_cloud_4_5,res_own_cloud_4_6,res_own_cloud_4_0,res_own_cloud_5_5,res_own_cloud_5_6,res_own_cloud_5_0,res_own_cloud_6_5,res_own_cloud_6_6,res_own_cloud_6_0,res_own_cloud_7_5,res_own_cloud_7_6,res_own_cloud_7_0,res_own_cloud_8_5,res_own_cloud_8_6,res_own_cloud_8_0,res_own_mat_la_5,res_own_mat_la_6,res_own_mat_la_0,res_own_mat_la_cens_5,res_own_mat_la_cens_6,res_own_mat_la_cens_0,res_own_mat10_10_5,res_own_mat10_10_6,res_own_mat10_10_0,res_own_mat10_20_5,res_own_mat10_20_6,res_own_mat10_20_0,res_own_mat10_30_5,res_own_mat10_30_6,res_own_mat10_30_0,res_own_mat10_40_5,res_own_mat10_40_6,res_own_mat10_40_0,res_own_mat10_50_5,res_own_mat10_50_6,res_own_mat10_50_0,res_own_mat10_60_5,res_own_mat10_60_6,res_own_mat10_60_0,res_own_mat10_70_5,res_own_mat10_70_6,res_own_mat10_70_0,res_own_mat10_80_5,res_own_mat10_80_6,res_own_mat10_80_0,res_own_mat10_90_5,res_own_mat10_90_6,res_own_mat10_90_0
-.0419887,.0642614,-.7593951,,-.3583353,-.1944823,-.3865779,.4449573,.4449573,.0840215,-.2161519,-.0035392,.1119604,.1596701,-.0194629,-.0613421,-.0647583,-.0217916,-.0235778,.0115873,-.0243855,-.0443055,-.0537036,-.0044853,.0218588,-.0101156,.0042857,.0140366,.0080686,.0969748,-.0405232,-.0203773,-.0137726,-.0086408,-.0136609,.1213833,.0886508,.0279407,.0132942,.0117833,.0155404,-.0331115,-.1021162,-.143365,518.2304,-6.638281,.1084211,.1402072,-.1261004,-.0453694,-.0127982,-.0980091,.0173735,-.0058298,.0221052,.115948,.0840215,.02738,-.167684,-.2161519,-.1968762,-.0518624,-.0035392,-.0379517,.0747601,.1119604,.0168214,.1047042,.1596701,.0406712,.0987043,-.0194629,.0754168,-.0165576,-.0613421,-.0593137,-.0090957,-.0647583,-.049681,-.0033541,-.0217916,-.0151417,-.0459453,-.0235778,.0290538,-.060128,.0115873,-.0200573,-.0391223,-.0243855,-.0138554,-.0588082,-.0443055,.0395789,-.0363065,-.0537036,-.0056252,-.0053357,-.0044853,-.0059768,.0042855,.0218588,-.0108329,.0176817,-.0101156,-.0094972,.0042748,.0042857,.0042857,.0140366,.0140366,.0140366,.0080686,.0080686,.0080686,.09733,.0969748,.099511,-.041198,-.0405232,-.0557503,-.0193668,-.0203773,-.0257566,-.0199386,-.0137726,-.0089327,-.0041775,-.0086408,-.0034317,-.0126492,-.0136609,-.0056397,.0642749,.1213833,.0928795,.0399762,.0886508,-.0034474,.0220977,.0279407,.0241242,.0633295,.0132942,.0857518,.0366329,.0117833,.008935,.0122324,.0155404,-.0342777,-.0306663,-.0331115,.0062568,-.0607715,-.1021162,-.0601758,-.1471057,-.143365,-.1200464,422.2636,518.2304,28.11659,-48.68872,-6.638281,3.738511,.0228977,.1084211,-.0211304,.2034085,.1402072,.116088,-.0256533,-.1261004,-.1089947,-.0492994,-.0453694,.0139121,-.0992504,-.0127982,-.0339126,-.0951146,-.0980091,.0339536,-.0010502,.0173735,-.0168097,.0219564,-.0058298,-.0052114,.0221052,.0221052,.0221052
-1.059064,,-.8126166,,-.1728077,,-.1570323,-.4734964,-.4734964,.0309719,-.1452614,.0358967,.1098347,.0235996,.0854779,.0043123,-.0241432,-.0351546,-.0429482,-.0437086,-.0361493,-.0647308,-.041445,-.0377604,.0291761,.0108592,.003503,.0151766,.008204,.0655886,-.0285402,-.0187764,-.0086213,-.004932,-.0047187,.0641029,-.0049163,-.0046348,.0167833,.0172175,-.0407446,-.0276858,.0236423,-.0437645,624.7626,-34.35614,.1457313,.1090776,-.0198309,-.0781028,-.0798579,-.1061758,-.0085843,.0143622,.0233805,.0309719,-.0407135,.2164417,-.1452614,-.1113644,-.074789,.0358967,-.0267994,.0445496,.1098347,-.027528,-.0042133,.0235996,.0297231,.0360622,.0854779,.1100625,.0405197,.0043123,.0381817,.0149687,-.0241432,.0005138,.0103782,-.0351546,-.0038734,-.0467795,-.0429482,-.0054547,-.0389145,-.0437086,-.0375121,-.0387031,-.0361493,-.0442008,-.0010474,-.0647308,-.048865,-.0393973,-.041445,-.0286161,-.0205625,-.0377604,-.0316837,-.0258608,.0291761,.0114994,-.006055,.0108592,.0336505,.0395096,.003503,.0066313,.012356,.0151766,.0161128,.0151981,.008204,.0081581,.0079915,.0655886,.0601992,.0076947,-.0285402,-.0266539,-.0174824,-.0187764,-.0176243,.0021275,-.0086213,-.0081622,.0050681,-.004932,-.0037489,-.0006332,-.0047187,-.00401,.0032253,.0641029,-.0910279,-.0684494,-.0049163,.0111267,-.05022,-.0046348,.0040444,-.0209528,.0167833,.0691883,.0184573,.0172175,.0046215,.0106052,-.0407446,.0249201,.0053651,-.0276858,-.0200304,.0524469,.0236423,-.0181907,.0664707,-.0437645,.015348,-.0137229,624.7626,148.4393,292.5841,-34.35614,-25.35549,-23.10601,.1457313,-.0543275,.0403363,.1090776,.1397856,.0765819,-.0198309,.0386955,.0253468,-.0781028,-.009328,-.0856941,-.0798579,-.0817129,-.0397505,-.1061758,-.0774811,-.0599598,-.0085843,-.0201842,-.0319159,.0143622,.0402818,.0518656,.0233805,.0242708,.0231896
.9349782,,1.061192,,.3747653,,-.5314654,.4967837,.4967837,-.032166,.0903041,-.041467,-.0295355,-.0547162,-.0838634,.0957943,.0561395,-.0424692,-.0013744,-.0072519,-.013618,.0056343,.0096838,.0398186,.0327173,.0073453,.0046558,.0144307,.008076,.0665071,-.0273038,-.0175673,-.0097917,-.0050957,-.0067487,-.0429449,-.0319504,-.0332821,-.0090694,-.0254172,.0125481,-.0433434,-.0389543,.2124137,-389.2753,13.88866,-.0710024,-.1385796,.1519338,-.0438436,-.0208699,.0153181,.0725359,.0120011,.0225067,.0276976,-.032166,-.0261176,.0551404,.0903041,-.0169556,-.0421021,-.041467,-.0420825,-.0296015,-.0295355,-.0295797,-.0523955,-.0547162,-.0549117,-.0641162,-.0838634,-.0833091,.0657248,.0957943,-.0101861,.1342902,.0561395,.0437742,-.0380739,-.0424692,.0449901,-.0458343,-.0013744,-.00011,.0101952,-.0072519,-.0195784,.0212437,-.013618,-.0161096,-.0064316,.0056343,.0180983,-.029322,.0096838,.0366886,-.0357114,.0398186,.0985924,.0134508,.0327173,-.0081704,.0153751,.0073453,.0023159,.0403707,.0046558,.0032942,.0337605,.0144307,.009023,.0091774,.008076,.0072609,.0577525,.0665071,.0296325,-.030879,-.0273038,-.0175172,-.0168194,-.0175673,.004505,-.0091952,-.0097917,-.0064042,-.0041678,-.0050957,-.0050242,.0033089,-.0067487,-.0051919,-.0790744,-.0429449,.0391817,-.0479934,-.0319504,-.0048323,-.0415391,-.0332821,-.0322978,-.0266422,-.0090694,-.0014687,-.0316095,-.0254172,.0295386,.0186588,.0125481,-.0175069,-.0224997,-.0433434,-.0280466,.0030899,-.0389543,.0013599,.2276098,.2124137,.0140721,-283.2107,-389.2753,-510.9459,22.16309,13.88866,6.173009,-.0717036,-.0710024,-.0716622,-.1165116,-.1385796,-.1382208,.2000149,.1519338,.0335881,-.0839082,-.0438436,.0448801,.031439,-.0208699,-.035688,-.0357536,.0153181,.0547868,-.0222606,.0725359,.0904221,.0557458,.0120011,.0056101,.0429379,.0225067,.0162839
.1688651,6.48e-14,-.2240517,-.0740618,,,1.78e-15,-1.382206,-1.382206,.0396839,.0778578,.0131081,.004907,.0117353,.0208809,.0049562,-.029978,-.0398833,-.0413141,-.0095174,.0151496,-.0154613,.0201833,.0502892,.0049826,-.0056453,-5.53e-06,.0000622,-.0044495,-.0326558,.0120465,.0041536,-.0010046,-.0048615,.0223219,-.0811626,-.0231022,.0007788,-.0193775,.00552,.0146792,.0344669,.024571,.0436265,35.80038,-4.752027,.0180151,.0326162,-.0250218,-.0811974,.0056322,.004722,.0552718,-.0056509,-.0043873,.0396839,.0547374,.109516,.0778578,.0981763,.0780862,.0131081,.0535298,.111336,.004907,.0397059,.0816303,.0117353,.0319963,.0442662,.0208809,.0305807,-.0073284,.0049562,-.018276,-.0479058,-.029978,-.0522118,-.0532416,-.0398833,-.0720222,-.0468662,-.0413141,-.0527618,-.032661,-.0095174,-.031803,-.0353548,.0151496,-.0070849,-.0251688,-.0154613,.0107005,.0181683,.0201833,.0088522,-.0148958,.0502892,.0168416,-.023279,.0049826,.0179893,-.0100246,-.0056453,-.0044927,.0138514,-5.53e-06,.0022409,.0040072,.0000622,.0164766,.0150374,-.0044495,.0097386,.0084291,-.0326558,-.139136,-.1439907,.0120465,.0645931,.0735153,.0041536,.025107,.0125759,-.0010046,.0333879,.0194933,-.0048615,.008355,.0110909,.0223219,.007693,.0273153,-.0811626,-.1094547,-.0465871,-.0231022,-.0339521,-.0358705,.0007788,-.0478822,-.0462539,-.0193775,-.0407039,-.0178586,.00552,-.0526016,-.0084472,.0146792,-.0294118,-.0339727,.0344669,.0314047,.0210429,.024571,.0787106,-.0135272,.0436265,.2038909,.1814742,35.80038,271.1558,567.6708,-4.752027,-3.734083,-15.79153,.0180151,.0932357,.1929663,.0326162,.062577,.0369378,-.0250218,-.0704878,-.1011475,-.0811974,-.1247839,-.0795272,.0056322,-.0388878,-.0605236,.004722,.0195527,.0032725,.0552718,.0348308,-.0333036,-.0056509,-.0022518,.0178586,-.0043873,.0262152,.0234665
.1948191,,.1614586,,.0811079,-.0662119,,.0175974,.0175974,-.0158785,.0076506,-.0004461,-.0027159,-.0033751,-.0125293,-.0059086,-.0083682,.0007295,.002713,.0032876,.0009304,-.0303309,.0702508,.0748224,.0245044,-.0050672,-.0741666,-.0476027,.0132726,-.0267654,-.0160456,.0163173,.0143586,.0076629,.0044722,.0008843,-.0334987,.0179944,.0237737,.0005357,.0161283,-.0224984,.0187081,-.0220275,-81.59939,-15.3254,-.003162,-.0159044,-.0142769,.0034425,.004218,.0399199,.0993268,-.0792338,-.0343301,-.0158785,-.0145289,-.0160697,.0076506,.1348536,.1815376,-.0004461,.000189,-.0004266,-.0027159,-.0026499,-.0026941,-.0033751,-.0031625,-.0033581,-.0125293,-.0117995,-.0112452,-.0059086,-.0049715,-.0022333,-.0083682,-.0065104,-.007054,.0007295,.000134,-.000437,.002713,.0109761,.0045276,.0032876,.0096007,.0028469,.0009304,.0028573,-.0003383,-.0303309,-.0117789,-.0182198,.0702508,.072331,.0008152,.0748224,.0473175,.0615352,.0245044,-.07285,.0294126,-.0050672,.0099142,.0011723,-.0741666,-.0183918,-.0021919,-.0476027,-.0434469,-.0434886,.0132726,.0222415,-.008623,-.0267654,-.081662,-.0304388,-.0160456,.0613404,.0315709,.0163173,.0069416,.0106831,.0143586,.003206,.0042784,.0076629,.005637,-.0026624,.0044722,.004537,-.0134312,.0008843,-.0507528,-.0835924,-.0334987,-.0233798,-.0341907,.0179944,.0088066,-.0476721,.0237737,-.0278852,-.0014732,.0005357,.0076997,.0133703,.0161283,-.0138956,.0121979,-.0224984,-.0224498,.0695021,.0187081,.0228992,.0790925,-.0220275,.0989577,-.0072344,-81.59939,-50.47492,-73.03642,-15.3254,6.377045,-17.67433,-.003162,-.0024609,-.0031207,-.0159044,-.014962,-.0146032,-.0142769,-.0114819,-.0092872,.0034425,.0111101,.0040906,.004218,.012458,.0025086,.0399199,.0605521,-.0174047,.0993268,-.0255325,.0909478,-.0792338,-.0084776,-.0010196,-.0343301,-.0212054,-.0521116
1.371561,.1761199,.7372704,,,,1.400033,1.56442,1.56442,-.014195,-.2429809,-.0005073,-.0027478,-.0035288,-.0127703,-.0078219,-.0111748,-.0008929,.0164564,.052648,.0166987,-.0577867,-.0939563,-.0271651,-.0251929,.0315579,.0783174,.0363124,.0115541,.1238702,-.0454059,-.0244314,-.0197166,-.0143365,-.0199798,.1196862,.1066797,.0757111,-.0184559,.0432641,.0115136,-.0509702,-.1227498,-.1646788,-16.14841,46.87704,-.0032551,-.0162992,-.0189967,.0155634,.0693467,-.151743,-.052358,.1098753,.0478665,-.014195,.0025911,-.007837,-.2429809,-.0577138,.1508847,-.0005073,.0001278,-.0004878,-.0027478,-.0026817,-.002726,-.0035288,-.0033163,-.0035118,-.0127703,-.0120405,-.0114862,-.0078219,-.0049825,-.0003419,-.0111748,-.0091056,.0267068,-.0008929,-.0074068,.0195005,.0164564,-.0305531,-.0136461,.052648,.0081241,-.0149992,.0166987,.0756438,-.0344406,-.0577867,-.0442214,.0354738,-.0939563,-.0401063,.0089136,-.0271651,-.0024788,-.0493191,-.0251929,-.0141429,-.0267565,.0315579,.0091419,-.0445078,.0783174,.0095838,.0211129,.0363124,.0361918,.0698879,.0115541,.0322227,.0206276,.1238702,.050002,-.0363751,-.0454059,-.0029402,.0372955,-.0244314,-.006159,.0060048,-.0197166,-.0154545,-.0025518,-.0143365,-.0133639,-.001667,-.0199798,-.0120845,-.0027064,.1196862,-.0614243,-.0590926,.1066797,-.0019639,-.0570322,.0757111,.1057512,-.0437567,-.0184559,.0196436,-.0010691,.0432641,.0486195,-.0170467,.0115136,.0201922,.0302588,-.0509702,.0021392,-.0000894,-.1227498,-.0424681,.0257957,-.1646788,-.0904895,.1220322,-16.14841,-47.18569,17.92235,46.87704,34.1402,17.15046,-.0032551,-.0025539,-.0032137,-.0162992,-.0153568,-.014998,-.0189967,-.0140881,.0263649,.0155634,-.0379599,.0058544,.0693467,.0837679,-.0494398,-.151743,-.0843276,.0443874,-.052358,-.0166216,-.0760756,.1098753,.0187257,-.0233949,.0478665,.0684144,.0905155
-1.968152,.2467648,-3.17447,,,,-.6515448,-1.877145,-1.877145,-.0296323,-.1428311,.0016231,-.0031082,-.0082911,-.0226657,-.0157441,-.0384558,-.0297295,-.0495673,-.051493,.0127442,.0295259,.0232622,.0997481,.0463663,-.021217,.001502,.0165282,.0089717,.0536278,-.0327472,-.0091731,-.0072176,-.0034578,-.001032,.1962539,.0491291,-.0230006,-.0101816,-.0181012,-.037627,-.0166224,-.0287593,-.1110909,-229.5989,-2.643417,-.0014851,-.0309568,-.0541999,-.0792968,-.0387488,.0527881,.1461144,-.019715,.0254999,-.0296323,.0129412,.0044154,-.1428311,-.0970694,.1032856,.0016231,.0094448,.0073496,-.0031082,-.0019853,.0093846,-.0082911,.0037582,.0107494,-.0226657,.0002582,.001658,-.0157441,-.0145956,-.0040366,-.0384558,-.0137698,-.0606038,-.0297295,-.0624535,-.0444238,-.0495673,-.0735372,-.0684671,-.051493,-.0311258,-.0043653,.0127442,-.0426629,-.0519229,.0295259,.0988934,.0124504,.0232622,.0259602,.1276116,.0997481,.04517,.0317264,.0463663,.044734,.013731,-.021217,-.0155206,-.0034337,.001502,.0010415,.0024248,.0165282,.0174644,.0120567,.0089717,.0089258,.0081107,.0536278,.0359845,-.1311367,-.0327472,-.0169144,.0459381,-.0091731,-.0101355,.0417662,-.0072176,-.0054919,.0179793,-.0034578,-.002908,.0193575,-.001032,-.0005347,.0060956,.1962539,.0954648,.0948372,.0491291,.0026288,-.0177745,-.0230006,.0047144,-.0109951,-.0101816,-.0206976,-.0177367,-.0181012,-.0298669,-.0243008,-.037627,-.0118273,-.0269139,-.0166224,-.0239654,-.0251371,-.0287593,-.0188644,-.0106302,-.1110909,.0024135,.0386512,-229.5989,-120.343,-100.254,-2.643417,-14.1154,-8.431713,-.0014851,.0074596,.0167342,-.0309568,.0040165,.0124074,-.0541999,-.0283654,-.0646404,-.0792968,-.1359907,-.1128909,-.0387488,-.0737887,-.0562882,.0527881,.1248536,.140062,.1461144,.089904,.0454574,-.019715,-.014479,-.0010089,.0254999,.0263902,.0201674
.9546865,,.9152727,.2099771,.099741,.5676237,-.0068959,.5946254,.5946254,.1585311,.1299962,-.0136034,-.0093322,-.0056001,-.011658,.0495626,.0436206,.0538824,-.0475014,-.021475,-.0251415,.0062897,-.0369305,-.0121999,-.002087,.0036351,.0041845,.0162615,.0080928,-.1123208,.0438762,.0376275,.0210875,.0072175,.0025121,-.0902927,-.0420268,-.0281772,-.0311756,-.0392041,-.0337122,.0125436,.0380307,.2140142,42.98222,-14.26855,-.0229356,-.017258,.0931832,.006381,-.0466165,-.0306408,-.014287,.0078196,.0243543,.1585311,.0912781,.009803,.1299962,.0119961,-.0453652,-.0136034,-.0133958,-.0140114,-.0093322,.000565,-.0123025,-.0056001,.0029476,-.0072929,-.011658,.05789,.0804576,.0495626,.0389588,-.0260525,.0436206,-.0344532,-.0125561,.0538824,-.0204468,-.0146062,-.0475014,.0353209,-.0074307,-.021475,-.0004454,.0120686,-.0251415,-.0324192,.0080026,.0062897,.0080769,.0525319,-.0369305,-.0030104,-.0205704,-.0121999,-.0468575,-.0286305,-.002087,-.0103399,-.0215797,.0036351,-.0113595,-.0117341,.0041845,.003724,.0046845,.0162615,.0171977,.01179,.0080928,.0080469,.0072318,-.1123208,-.0161378,.016255,.0438762,.0072535,-.009135,.0376275,-.003545,-.0062242,.0210875,-.0026196,-.0013354,.0072175,.0084085,-.0015649,.0025121,.0066403,.0020045,-.0902927,-.0927822,.0613124,-.0420268,-.0379434,-.0064008,-.0281772,-.0272853,.0111446,-.0311756,-.0084568,-.0105853,-.0392041,-.0233106,.0370432,-.0337122,-.0078302,.017514,.0125436,.0673065,-.0460898,.0380307,.0458542,-.0217144,.2140142,.0844478,-.0422238,42.98222,112.2514,-3.507087,-14.26855,12.94777,24.87076,-.0229356,-.0128308,-.0263138,-.017258,.0608375,.0731647,.0931832,.0045056,-.0386086,.006381,.0148741,-.0220369,-.0466165,-.0328647,.0200712,-.0306408,.0050665,.0319614,-.014287,-.0571975,-.0502102,.0078196,-.0076355,-.0070496,.0243543,.0252446,.0190218
.2643975,.3829491,-.5334944,-.9081407,,-.5788267,,-.4468367,-.4468367,-.1099698,-.040135,-.0020638,-.0103939,-.0212582,-.0434519,-.0573747,-.0469374,-.053813,.1214604,.0881891,.0271052,.0043349,-.0166214,.0085765,-.0085475,-.0103422,.0060123,.0104054,.0047202,.036123,-.0260132,.005612,-.005336,-.0057804,-.0046054,.1406505,.054305,.0279687,-.0028813,-.0355162,-.0162378,-.0125383,-.0545168,-.1012338,-271.3323,100.9923,-.0124577,-.0647102,-.1043122,.0676474,.1152943,-.0122864,.000029,-.0043299,.0151256,-.0878894,-.1126725,-.1099698,-.2245694,-.1342166,-.040135,-.0044208,-.0035731,-.0020638,-.0157281,-.0109872,-.0103939,-.0363623,-.0161753,-.0212582,-.068323,-.0565435,-.0434519,-.0151513,-.0611754,-.0573747,.0713828,-.0485188,-.0469374,.1368988,.0266561,-.053813,-.0180508,.0698292,.1214604,.004263,.0498169,.0881891,.0026535,.0196333,.0271052,-.0437501,.0183549,.0043349,-.022702,-.0244574,-.0166214,-.0122813,.0274155,.0085765,.0034172,-.0082001,-.0085475,-.0084534,-.0084752,-.0103422,.0055123,.0050518,.0060123,.0155144,.0158131,.0104054,.0055812,.0055353,.0047202,.0883481,.0443139,.036123,-.0402751,-.0141852,-.0260132,-.0217805,-.0106453,.005612,-.0089798,-.0066166,-.005336,-.0072517,-.0035144,-.0057804,-.0100611,-.0093524,-.0046054,.1012804,.3208416,.1406505,.0473815,.0238062,.054305,.0528543,.0001865,.0279687,.0718536,-.0251983,-.0028813,.031268,-.0445182,-.0355162,-.0182959,-.0816024,-.0162378,-.0630455,-.0559804,-.0125383,-.0733474,-.0581087,-.0545168,-.1499489,-.0794265,-.1012338,-105.5522,-279.6381,-271.3323,10.16851,63.97424,100.9923,-.0201489,-.0145603,-.0124577,-.1046853,-.0727188,-.0647102,.0562316,-.1096943,-.1043122,.118848,.0964853,.0676474,.0069165,.0694501,.1152943,-.0664521,-.0061024,-.0122864,-.0088641,.0192154,.000029,-.0029411,-.0034234,-.0043299,.0210956,.0213484,.0151256
.6698234,.0963679,-.3785476,,,,,-.3234991,-.3234991,.1428138,.029917,.0163006,.0084201,.0066578,.0685087,-.0268007,.0037254,.0493978,-.0050085,-.0329087,-.0369471,-.0375455,.0092833,-.0352571,-.025184,-.0023044,.0060824,.0161147,.0174651,.0637578,-.0320213,-.0096978,-.0055951,-.0029576,-.013486,-.0275279,-.0166357,-.0276368,-.0299527,.0094429,.0101659,.022811,.019374,.0399592,246.9829,-14.49442,.0247207,.0751664,-.0230753,.0443893,-.0698557,-.0282622,-.0604411,.003778,.0335798,.2108817,.1428138,-.0420796,.2807516,.029917,-.1799009,-.0132953,.0163006,-.0194513,-.0108112,.0084201,.0070982,.0017604,.0066578,.0305253,.0343461,.0685087,.1661669,.0188976,-.0268007,.002556,.0642611,.0037254,-.0274825,-.0047342,.0493978,.0013395,-.0291886,-.0050085,.0000963,-.010844,-.0329087,-.0657941,-.034588,-.0369471,-.0028431,-.0297307,-.0375455,-.0418011,.0242473,.0092833,.02054,-.0490607,-.0352571,-.0579739,-.0244067,-.025184,-.0317041,.0239145,-.0023044,-.0156719,.0065429,.0060824,.0070429,.0151785,.0161147,.010707,.017511,.0174651,.01665,-.2486087,.0637578,.060669,.0300041,-.0320213,-.0317381,.0055526,-.0096978,-.0087414,.025899,-.0055951,-.004952,.0365266,-.0029576,-.0028861,.1506264,-.013486,-.0123514,-.1123428,-.0275279,.0870412,-.0456122,-.0166357,.093788,-.0121248,-.0276368,.0217179,-.0547151,-.0299527,.0022087,-.0455733,.0094429,.0018567,-.0345717,.0101659,.0111451,-.0519854,.022811,-.0262881,-.0061102,.019374,-.0685982,.3630354,.0399592,-.1228712,94.55,246.9829,335.6353,-4.77722,-14.49442,-20.16073,-.0241065,.0247207,-.0123531,.0361065,.0751664,.1966922,.0831588,-.0230753,-.0249266,-.0339227,.0443893,.0014358,-.045432,-.0698557,-.0686372,-.0054835,-.0282622,-.0212611,-.0734674,-.0604411,-.0896781,.0304574,.003778,-.008629,.0326895,.0335798,.027357
-.2674137,,-.1830475,,.2784989,,.126424,-.7282449,-.7282449,.0334921,.0521845,-.0045523,-.0026294,-.0011169,.0039118,.011017,.0225749,.0545791,.0921783,.1083362,-.0170814,-.0496747,-.0768828,-.0841203,-.0483619,-.025726,.000293,.0019377,.0153174,.0137036,.0136445,-.0002716,-.0073876,-.0074244,-.0122644,-.1013646,-.0489514,-.0051822,.035297,.008383,.0129039,.0097231,.0076918,.0814996,196.127,52.83539,-.0071817,.0027949,.033592,.1467574,.0912548,-.1265575,-.1324822,-.0254329,.0172551,-.0039579,.0133054,.0334921,-.099668,-.0598053,.0521845,-.0045523,-.0045523,-.0045523,-.0031469,-.0026294,-.0026294,-.0019698,-.0012533,-.0011169,-.0030896,-.0016074,.0039118,-.0052007,.0105351,.011017,-.0049302,.0162104,.0225749,-.0054796,.0198842,.0545791,-.0298953,-.003469,.0921783,.052163,.0471802,.1083362,.026902,.0368054,-.0170814,.0416914,.047646,-.0496747,-.0270141,-.0526237,-.0768828,-.0177478,-.0711793,-.0841203,-.0201482,-.0557043,-.0483619,.003513,-.0057881,-.025726,-.0211432,-.0017229,.000293,.0042459,.0070552,.0019377,.0158023,.0152132,.0153174,.0661833,.036094,.0137036,-.0389408,-.0152047,.0136445,-.0103998,-.0010339,-.0002716,-.0072117,-.0110962,-.0073876,-.0042866,-.006134,-.0074244,-.0053443,-.0026252,-.0122644,-.0316707,-.0646642,-.1013646,-.0041503,.0228644,-.0489514,-.0020042,.0067231,-.0051822,.0786933,.0142546,.035297,.0840487,-.0026385,.008383,.0567006,.0074903,.0129039,-.052655,.0184196,.0097231,-.0769451,-.041675,.0076918,-.0520173,.0392257,.0814996,-41.9741,70.26037,196.127,40.87582,55.91288,52.83539,-.0076991,-.0071817,-.0071817,-.0050594,-.0028608,.0027949,-.0101309,.0267455,.033592,-.0353749,.0164152,.1467574,.079065,.0839856,.0912548,.0146773,-.0049777,-.1265575,-.037896,-.1268836,-.1324822,-.0176302,-.0075109,-.0254329,.0200482,.0222683,.0172551
